id_venta,fecha,producto,categoria,precio_unitario,cantidad,total,region,cliente_id
6865,2024-12-11 11:04:42,Bocina,Audio,104.66,2,209.32,Centro,18d9db00-12b1-4258-8f3b-da20b311e424
6866,2024-09-13 17:36:23,Webcam,Accesorios,1104.24,1,1104.24,Oeste,ef457872-c800-4804-9618-71437c75509b
6867,2025-03-04 05:45:04,Webcam,Accesorios,588.59,4,2354.36,Centro,5ffd25e2-322d-48ca-a7bf-e185a613f306
6868,2024-10-27 12:11:50,Webcam,Accesorios,956.94,2,1913.88,Sur,9a8758fd-2832-4eaa-8203-a239f16f39bb
6869,2024-12-15 19:07:27,Tablet,Electrónica,1188.84,2,2377.68,Norte,40fa567a-39f1-4373-a8dc-a61492390999
6870,2025-01-15 06:06:02,Monitor,Electrónica,1452.76,4,5811.04,Centro,37eaa4cc-9893-4b92-9fa2-92e9477c54a8
6871,2024-09-18 07:58:33,Teclado,Accesorios,233.63,3,700.89,Sur,660de858-2f6c-4bb1-8bf8-0592a7df162c
6872,2024-09-30 05:14:18,Cargador,Accesorios,830.77,5,4153.85,Norte,a2b8b805-b6f9-4a98-82a6-da51b3b76ee6
6873,2025-02-01 13:15:55,Teclado,Accesorios,12.12,3,36.36,Oeste,66277d84-6789-4624-a9ef-c5184d46faed
6874,2024-09-02 17:49:47,Audífonos,Accesorios,589.47,4,2357.88,Este,1a92c6e0-80e3-4e83-8dd4-5bd89073e8d2
6875,2025-05-18 11:25:08,Tablet,Electrónica,925.93,4,3703.72,Sur,1db0c622-fbdc-47e8-8981-4fe1f78cba52
6876,2024-09-08 08:46:25,Laptop,Electrónica,251.32,3,753.96,Oeste,46a0dc19-c430-42e3-b0fb-f2082f62c3aa
6877,2024-09-19 00:34:40,Mouse,Accesorios,1196.11,1,1196.11,Este,5beabed5-8c24-43ff-a8d4-d9a3f76e954b
6878,2025-03-21 01:06:05,Cargador,Accesorios,1462.49,1,1462.49,Oeste,c16246ef-34c6-455a-80c6-a17841e5d598
6879,2024-07-24 15:05:02,Webcam,Accesorios,148.78,3,446.34,Sur,a5a359b0-f20b-4bbb-a9cd-7ef9bd0e1ea2
6880,2025-03-21 06:32:56,Audífonos,Accesorios,794.97,5,3974.85,Oeste,f105b5bb-b2e2-449b-a7a4-e8b0da234188
6881,2025-06-24 11:47:37,Teclado,Accesorios,136.07,1,136.07,Este,6f18d3a4-12a2-4692-abe9-cb12197fa17f
6882,2025-05-28 12:22:41,Monitor,Electrónica,11.27,5,56.35,Este,6abca7e1-21ff-426c-9f34-7015ab861e45
6883,2025-05-30 02:28:19,Bocina,Audio,1145.09,2,2290.18,Sur,f5dd5ee5-8470-4195-9402-dabb1f9da192
6884,2024-11-05 14:27:40,Bocina,Audio,173.41,4,693.64,Oeste,d72ff7e6-30fc-48e4-81ea-0aabba1b8f6e
6885,2025-05-08 05:47:16,Tablet,Electrónica,151.5,2,303.0,Oeste,1eb8ba9f-8f62-4952-9dc4-8a3a0586f0a1
6886,2025-06-03 21:13:35,Teclado,Accesorios,370.74,3,1112.22,Centro,e6ac824c-bb21-4c12-b8de-1e06f753e353
6887,2025-03-14 02:52:51,Bocina,Audio,1196.85,5,5984.25,Norte,455c8c94-206b-4902-9964-00fab714f809
6888,2025-04-05 11:51:58,Webcam,Accesorios,670.82,2,1341.64,Centro,03285e93-f6a6-4469-9f4c-037d7e0f5907
6889,2024-08-22 06:02:08,Cargador,Accesorios,77.46,3,232.38,Sur,b9f24417-20a3-4e5e-8f10-44057884976a
6890,2024-10-14 07:30:57,Bocina,Audio,527.92,1,527.92,Este,984de6f0-b97b-4723-a6f3-aaa3b8a8b62a
6891,2025-03-30 02:52:00,Tablet,Electrónica,183.38,5,916.9,Norte,4a89eaee-6db7-4aaf-900d-13504c94feb9
6892,2025-06-10 22:55:50,Cargador,Accesorios,742.61,1,742.61,Norte,ed003fe4-d2ae-4b2b-9afb-df5b6bb8bc52
6893,2025-05-08 00:16:44,Audífonos,Accesorios,29.93,1,29.93,Norte,e2e2ed0f-a24c-4aa9-a787-78a8d48524a3
6894,2025-01-04 21:33:34,Bocina,Audio,585.05,5,2925.25,Sur,c4dc1d1c-f6d0-4e66-83ae-a85799e751f9
6895,2024-10-17 10:34:14,Audífonos,Accesorios,1199.42,3,3598.26,Norte,144ccbd2-39be-414a-a519-bd7631289e96
6896,2025-04-12 23:10:58,Tablet,Electrónica,481.11,3,1443.33,Centro,305b1362-ebfb-48f3-a704-656d31c8de4e
6897,2024-07-14 08:57:50,Mouse,Accesorios,544.85,1,544.85,Oeste,4e058797-b8d2-4206-a02f-8da0e6b74239
6898,2024-11-15 02:58:04,Bocina,Audio,937.57,1,937.57,Sur,a27a99f7-e6a2-43bb-9270-ec8caab19f04
6899,2024-09-14 15:34:42,Teléfono,Electrónica,721.7,5,3608.5,Sur,1b782c95-4a82-4550-9897-8a673ffa2482
6900,2024-06-29 03:35:57,Teclado,Accesorios,188.15,5,940.75,Este,91c2d73f-875f-49a6-a248-c0faa70c902b
6901,2024-09-02 08:40:21,Webcam,Accesorios,707.7,1,707.7,Centro,df21fbf6-5d4f-4faf-a2d1-84b2e80bcfff
6902,2024-12-05 06:28:12,Audífonos,Accesorios,18.86,4,75.44,Este,28ce6c7e-2124-4e58-bc35-7ac95533fc2c
6903,2025-06-03 11:04:43,Mouse,Accesorios,957.99,1,957.99,Norte,4d15c419-4ea3-4c9e-a7e7-484291e85523
6904,2025-05-08 05:33:30,Teclado,Accesorios,423.98,4,1695.92,Oeste,2e7578b9-f0ca-4f12-a820-85b6edd40200
6905,2025-02-03 13:48:22,Mouse,Accesorios,482.41,2,964.82,Este,fa6188d6-6e7f-4fe7-b5d2-1de888cee4ab
6906,2024-07-26 01:42:59,Teléfono,Electrónica,337.09,2,674.18,Oeste,36660999-d39e-40d3-8bf5-23851ce5c308
6907,2024-11-23 15:24:57,Cargador,Accesorios,1012.4,5,5062.0,Este,f46d129d-2710-44f1-85e9-d2e6be576c64
6908,2025-03-14 15:41:55,Tablet,Electrónica,1469.23,3,4407.69,Oeste,0267cdd4-fd38-46b1-80b8-1967a7dcc463
6909,2024-07-14 05:31:41,Bocina,Audio,1360.87,4,5443.48,Sur,a87606aa-72e3-482f-afaa-982b1732fd79
6910,2024-10-31 08:35:34,Teclado,Accesorios,1278.32,5,6391.6,Centro,57ba4df3-5f14-472d-b2ba-b50bc343ab4c
6911,2025-06-06 04:48:17,Monitor,Electrónica,953.45,5,4767.25,Norte,c628cdfb-6643-46cf-a478-5020bcff3719
6912,2025-02-17 08:58:01,Bocina,Audio,744.2,4,2976.8,Norte,e5637653-ebe5-4271-a208-51d659206095
6913,2024-07-20 07:01:52,Teclado,Accesorios,331.83,3,995.49,Centro,5f1133a4-07eb-4334-8633-42a615c018f0
6914,2024-11-09 14:52:17,Teléfono,Electrónica,590.35,5,2951.75,Este,49188a6a-b1be-493c-9961-2c8b56410070
6915,2024-07-14 21:04:47,Tablet,Electrónica,243.66,3,730.98,Oeste,273357fe-faf9-4eef-b00b-8e1baa661239
6916,2025-05-29 05:15:38,Webcam,Accesorios,1004.42,5,5022.1,Sur,19fcc04c-1c3d-426e-a19a-c174d711490c
6917,2025-06-03 00:15:18,Cargador,Accesorios,702.98,5,3514.9,Sur,9765c28d-1d9e-4380-a91d-a4d11627ceb9
6918,2025-01-10 07:46:06,Bocina,Audio,107.14,1,107.14,Oeste,a8a1d872-b300-4293-b0a8-f2809b74af9d
6919,2024-10-12 08:36:14,Webcam,Accesorios,281.15,3,843.45,Sur,1a666ecf-0c05-4f2d-8675-76f35d28b104
6920,2025-02-03 03:28:33,Teclado,Accesorios,794.79,4,3179.16,Centro,ca3c2e6b-a8a8-47b2-8b23-6fe21e97e1d2
6921,2024-12-24 03:13:22,Monitor,Electrónica,549.98,5,2749.9,Sur,16c35544-a609-43d9-b716-77de21240395
6922,2024-12-06 15:24:18,Teclado,Accesorios,1297.58,4,5190.32,Este,e04aec3c-93be-4f21-b65f-b5c2d1ce6a35
6923,2025-05-21 23:27:16,Bocina,Audio,93.43,5,467.15,Centro,5e96be37-caa3-43da-80ef-5e0954bcb989
6924,2025-04-23 02:05:55,Bocina,Audio,700.17,2,1400.34,Centro,50121187-7c51-4559-bc3c-0155a705225e
6925,2025-03-20 01:13:59,Monitor,Electrónica,208.85,3,626.55,Sur,4ba94e49-cc66-404b-a5ad-22bcc0a6c7a3
6926,2024-08-16 05:27:50,Cargador,Accesorios,559.91,3,1679.73,Sur,f39419fc-e1ef-4f10-8850-078a0b120835
6927,2024-08-18 12:57:27,Mouse,Accesorios,124.25,2,248.5,Sur,4903ddc6-0fb8-4a8c-b7a0-7a1280c626c1
6928,2025-06-18 23:42:34,Mouse,Accesorios,1345.29,3,4035.87,Norte,d7f123fd-f525-4260-b4ab-16b8d677857e
6929,2025-03-06 20:32:13,Teléfono,Electrónica,1001.25,1,1001.25,Este,82b97d59-7737-456d-bf7f-5be393933422
6930,2025-02-16 08:55:25,Mouse,Accesorios,259.78,2,519.56,Norte,f084b833-e135-463f-bb5d-58acf136a494
6931,2025-04-19 13:16:32,Bocina,Audio,285.89,4,1143.56,Este,ed0c0103-6458-4122-b604-62184d1195d8
6932,2024-10-26 15:26:13,Tablet,Electrónica,121.25,4,485.0,Sur,94892a52-d9f2-40f0-87f8-475613442f21
6933,2024-11-17 23:42:15,Teléfono,Electrónica,1290.17,3,3870.51,Oeste,d2a85eab-c873-4413-aed0-52ca909a8e18
6934,2025-05-27 12:09:25,Bocina,Audio,936.76,5,4683.8,Centro,a8007f21-5354-4661-956a-0ba98cc320f4
6935,2024-08-28 22:40:42,Mouse,Accesorios,536.9,2,1073.8,Centro,034a50da-34fd-4d4d-ab3b-dea7c0b6331f
6936,2025-02-03 11:14:14,Monitor,Electrónica,801.83,5,4009.15,Norte,6f2432cd-8546-43c9-b247-0afbf5784eae
6937,2025-01-21 12:07:08,Cargador,Accesorios,13.69,4,54.76,Oeste,a20394ab-1ae1-4218-884d-88ce52444f86
6938,2025-01-21 15:24:29,Bocina,Audio,918.96,1,918.96,Oeste,b11d5394-9bdd-400c-b5a3-edcb78dd0ddc
6939,2025-02-09 04:11:06,Teléfono,Electrónica,1349.58,1,1349.58,Sur,8c998d91-817e-47c5-82f3-498e4d308528
6940,2025-06-10 20:53:09,Laptop,Electrónica,605.01,1,605.01,Este,5c44811f-9cc7-4e8b-934e-b845153efb1f
6941,2024-09-23 21:26:28,Bocina,Audio,929.77,3,2789.31,Este,dd328193-d7b6-4580-b941-482bdeaa552b
6942,2024-12-31 02:51:38,Teléfono,Electrónica,1396.48,5,6982.4,Oeste,802e1952-6af1-427e-8e98-254427fecd23
6943,2025-03-05 21:04:57,Monitor,Electrónica,1361.91,5,6809.55,Norte,f218223c-6262-4ce6-b7e3-45fa3a9b6b83
6944,2025-06-03 03:14:08,Tablet,Electrónica,1496.45,3,4489.35,Centro,0f3548ed-1d48-45b8-a2e8-fa9413bd384e
6945,2025-03-12 16:48:12,Monitor,Electrónica,144.72,4,578.88,Norte,832630d7-4e09-4c12-969d-1d2143448d22
6946,2025-06-08 09:38:54,Teclado,Accesorios,534.1,3,1602.3,Norte,585e8525-1e38-400b-a12a-8ecd76d94ede
6947,2025-04-25 06:15:36,Audífonos,Accesorios,1496.18,1,1496.18,Oeste,a9b682cb-fe9a-4e5f-8c45-5559f41d1c1a
6948,2025-04-13 01:45:15,Tablet,Electrónica,980.54,1,980.54,Oeste,c6b58474-5ae0-44ce-8490-db051c6f5d5d
6949,2025-04-04 16:17:31,Teléfono,Electrónica,1024.93,4,4099.72,Norte,f6a40282-fbf0-4e85-9c56-3dd010a9f080
6950,2025-05-17 00:39:47,Bocina,Audio,1396.42,2,2792.84,Norte,2b68672c-3113-4a5a-8c4f-0656f3675e8a
6951,2024-12-22 06:40:09,Audífonos,Accesorios,1170.07,4,4680.28,Centro,be3a1c5d-a882-4675-93a8-e9d61b2a7877
6952,2025-06-14 17:53:43,Audífonos,Accesorios,664.17,5,3320.85,Centro,7fe3247e-6670-484c-b1fc-63bad13c2611
6953,2025-04-11 01:27:31,Teléfono,Electrónica,1289.44,3,3868.32,Norte,47f7064a-7198-4cca-beda-09ad8235e74d
6954,2024-12-28 18:54:08,Laptop,Electrónica,932.05,2,1864.1,Centro,0b721fa6-bc19-40a1-aa67-87eec510df34
6955,2024-11-09 18:19:22,Webcam,Accesorios,456.86,1,456.86,Norte,2994080a-ebbe-4278-a42f-5f9b3f87d4a5
6956,2025-06-13 00:40:10,Laptop,Electrónica,274.2,5,1371.0,Este,1243d8ca-d031-4ead-9ee6-6d6da1c3a55d
6957,2024-07-09 19:29:24,Webcam,Accesorios,541.01,1,541.01,Centro,8957aece-3d61-4595-80ab-56310b8c8a7b
6958,2025-05-25 15:24:40,Mouse,Accesorios,230.86,5,1154.3,Norte,9b256205-a7cd-4962-a04f-b413270cd6ce
6959,2024-09-03 04:50:06,Tablet,Electrónica,391.51,4,1566.04,Centro,a75948e9-6da9-44b1-94c6-5091131266c3
6960,2025-04-11 05:13:29,Laptop,Electrónica,781.55,3,2344.65,Centro,5f7e3594-9a32-4654-a375-b1d2c46f90df
6961,2024-07-10 16:31:21,Laptop,Electrónica,544.83,3,1634.49,Oeste,4850b5ae-0164-40cc-96ac-6931a768aad6
6962,2024-09-14 21:05:11,Webcam,Accesorios,709.05,4,2836.2,Centro,0d69f5a5-d4b2-4598-9662-a706f970e877
6963,2024-11-27 23:02:49,Webcam,Accesorios,1307.52,2,2615.04,Oeste,f7a77ce8-6c2d-45b1-831d-c922553f2312
6964,2025-03-17 19:04:04,Teclado,Accesorios,923.46,1,923.46,Oeste,56cc3efb-c751-4ccd-83a9-e8cf8f6052a0
6965,2024-12-19 23:34:38,Tablet,Electrónica,1317.78,2,2635.56,Sur,a36ee435-bc61-4565-a827-4a67c8a1a1c9
6966,2025-06-01 12:37:20,Audífonos,Accesorios,304.62,4,1218.48,Oeste,07a173ea-773c-493f-bfd7-b33cb6048ffd
6967,2025-06-11 06:10:53,Cargador,Accesorios,617.04,4,2468.16,Centro,96d04b85-4f7b-4652-8f00-7419c06774db
6968,2024-10-01 17:33:12,Cargador,Accesorios,314.75,4,1259.0,Sur,6b34be32-2678-4c39-99b0-c2ce58d9c1f0
6969,2025-02-26 13:44:49,Bocina,Audio,1345.99,2,2691.98,Centro,a04668dc-ee6f-4542-92fe-85297efaa0fa
6970,2024-09-03 23:26:09,Bocina,Audio,149.86,3,449.58,Este,5df53f97-6748-4a75-ad82-f0a1ad547eb6
6971,2024-07-08 22:51:38,Cargador,Accesorios,1084.44,1,1084.44,Oeste,4368e45d-631b-4cf2-8c08-14a7d8fc1b62
6972,2025-03-23 16:51:29,Teléfono,Electrónica,1457.8,2,2915.6,Norte,936b3e88-17da-4692-9e47-4b7e1b9e3f0c
6973,2024-09-25 16:54:45,Cargador,Accesorios,1111.92,2,2223.84,Norte,3f3b45b9-fe01-4a2d-8def-d343165aca0c
6974,2025-04-06 13:47:04,Cargador,Accesorios,972.11,1,972.11,Sur,3bc13112-4406-4407-9e2e-408610e1814b
6975,2024-10-07 18:08:54,Tablet,Electrónica,1364.6,5,6823.0,Centro,8b3465e0-3d7b-42c6-91a8-626735274291
6976,2024-06-30 05:28:34,Laptop,Electrónica,1174.94,5,5874.7,Norte,399e5b2a-0188-44a7-925a-31a96201e470
6977,2024-07-19 16:15:04,Mouse,Accesorios,937.06,2,1874.12,Centro,92e4ed0b-0e46-45d5-b870-3adbf8c16290
6978,2025-06-16 03:26:52,Audífonos,Accesorios,1040.99,1,1040.99,Oeste,c9453fdf-5859-4e40-854e-379c73099738
6979,2025-01-19 21:18:36,Tablet,Electrónica,1188.46,1,1188.46,Oeste,c28fccd6-901a-4997-8330-47ef1990e597
6980,2024-09-28 15:33:18,Bocina,Audio,87.8,3,263.4,Norte,98c35d71-757c-473e-8635-0d4317aa1d12
6981,2025-04-07 14:51:40,Tablet,Electrónica,1119.65,4,4478.6,Este,3082c244-3103-4587-819f-23c844ec6bd7
6982,2025-06-23 00:28:32,Teléfono,Electrónica,885.37,2,1770.74,Centro,61cfb5c2-7869-4255-9bbe-465776c77e95
6983,2025-04-09 16:43:27,Webcam,Accesorios,31.82,2,63.64,Centro,4e35b00a-4d1e-421d-8ce1-f8a28ff2706f
6984,2025-01-29 01:58:01,Bocina,Audio,920.97,1,920.97,Sur,21ed8570-33a5-44c2-a645-0ef97934263f
6985,2025-05-12 07:21:28,Tablet,Electrónica,526.5,3,1579.5,Norte,13a6b725-8b5c-4d66-811c-db38623d4898
6986,2024-10-07 01:46:38,Mouse,Accesorios,233.85,4,935.4,Oeste,0540952f-d327-4646-836d-7c5c005f1fef
6987,2025-01-02 10:30:32,Mouse,Accesorios,1115.76,5,5578.8,Centro,e6b97ce9-a8ac-4b37-bc30-5a4e3b9d456e
6988,2024-12-30 19:53:55,Laptop,Electrónica,290.37,3,871.11,Centro,4f7144b9-1631-4ebd-b9cd-c62175d7191f
6989,2024-11-03 21:33:32,Monitor,Electrónica,872.69,1,872.69,Este,3ee90634-6705-4773-ad64-183cd48832a1
6990,2025-04-10 21:55:09,Cargador,Accesorios,77.36,1,77.36,Oeste,4e3d81da-7fe2-4c26-a83c-2da0fffe9bf0
6991,2025-03-19 23:44:29,Bocina,Audio,770.67,1,770.67,Centro,5adf782d-b87b-46fc-8165-08442e5c85e3
6992,2024-08-31 21:54:04,Webcam,Accesorios,1220.92,2,2441.84,Norte,f8f1f349-eae1-4c2a-9059-1850e496bba0
6993,2024-07-07 19:47:49,Monitor,Electrónica,970.72,5,4853.6,Oeste,09bff90b-faf2-45d1-b506-5c3b6d99b6a9
6994,2024-07-11 16:22:57,Tablet,Electrónica,763.21,1,763.21,Centro,a4181752-6aaa-46fe-ad3f-ec761ac36de5
6995,2024-08-14 17:04:05,Webcam,Accesorios,882.79,2,1765.58,Este,8c07fd2d-b307-4a4a-99ed-0c64b5ba0e41
6996,2025-02-09 16:16:48,Webcam,Accesorios,863.97,4,3455.88,Norte,00a7ead1-3987-443b-953f-6610f7a0116d
6997,2025-01-10 20:04:07,Tablet,Electrónica,715.51,5,3577.55,Norte,8b79a0e1-f388-4c10-a173-cc044ee534f1
6998,2025-03-31 00:04:28,Teléfono,Electrónica,798.26,5,3991.3,Sur,42a37bec-8239-4105-98cc-e42edd58c35f
6999,2024-08-20 15:32:10,Mouse,Accesorios,677.47,3,2032.41,Sur,3a10261e-00c0-4046-b71e-e8871c920bcf
7000,2025-05-17 21:07:58,Mouse,Accesorios,552.79,1,552.79,Centro,fd8a2686-a02f-4802-89d7-bc57fca0e027
7001,2025-01-26 03:15:27,Mouse,Accesorios,508.61,4,2034.44,Este,e4d5f0e3-d0ea-4d49-b1d8-bf1e3b10bb0d
7002,2025-05-31 16:38:57,Teléfono,Electrónica,58.4,5,292.0,Sur,7c5d2006-108b-47ca-a28d-2c2da10a321f
7003,2024-10-22 23:35:14,Teléfono,Electrónica,685.43,5,3427.15,Centro,757f32fb-e611-4168-9e5b-3a0e5e6d1133
7004,2025-06-08 14:56:38,Mouse,Accesorios,615.48,3,1846.44,Centro,958891f8-3dc8-4951-9c7b-0f23d5e6d78a
7005,2024-10-14 18:18:18,Audífonos,Accesorios,32.17,1,32.17,Este,d5129ab1-f498-4790-89d3-fffb3b4e2db2
7006,2024-12-24 10:38:26,Teclado,Accesorios,514.84,4,2059.36,Norte,6881aaa6-06ee-4467-ad2b-8a9d57286892
7007,2025-06-05 20:28:39,Tablet,Electrónica,827.71,3,2483.13,Este,9d34a893-d513-48ef-baef-77c13c23d80b
7008,2024-09-19 15:05:17,Cargador,Accesorios,667.34,4,2669.36,Oeste,a5b78394-4e4f-4ff1-bec1-16d93a30d3fd
7009,2025-04-23 08:29:49,Cargador,Accesorios,1199.46,2,2398.92,Oeste,2be1328f-38d3-4257-b9fa-ceff0e934684
7010,2024-09-27 14:48:54,Teclado,Accesorios,191.87,4,767.48,Este,0f042a48-3285-48fd-a731-3867dbec73c2
7011,2024-11-22 11:27:23,Audífonos,Accesorios,689.06,5,3445.3,Sur,be044eae-6cae-44b7-a206-a8a831d395df
7012,2025-03-29 06:05:33,Mouse,Accesorios,862.9,3,2588.7,Centro,1b5c3742-2bdf-47c7-85ac-a009e3df1f95
7013,2025-03-05 07:54:01,Audífonos,Accesorios,495.57,3,1486.71,Este,8b4e1eca-cd91-4b3b-850d-d956da554d1c
7014,2025-06-23 17:37:20,Teclado,Accesorios,217.67,3,653.01,Centro,371357e5-218f-4ed5-a54a-a5ec05379c29
7015,2025-04-01 16:37:11,Teléfono,Electrónica,1103.94,1,1103.94,Norte,eb3e34f8-c3d3-4605-b485-a9461f6c69a8
7016,2025-01-04 05:10:13,Teléfono,Electrónica,391.78,1,391.78,Oeste,7c9fcb7e-be53-4941-9cc6-33d1d7dc2fff
7017,2024-12-01 00:23:34,Cargador,Accesorios,316.59,2,633.18,Sur,f6fbf9f8-d6c0-447e-94f6-bb30ae0f1632
7018,2024-12-10 19:42:08,Audífonos,Accesorios,623.35,2,1246.7,Oeste,fc95ff7e-ab07-4796-9275-1fe21b4730f1
7019,2024-09-11 09:12:39,Teléfono,Electrónica,615.65,3,1846.95,Oeste,47e4ba1a-de6b-4ac2-a642-ecd0688f7a78
7020,2025-06-16 07:29:53,Teclado,Accesorios,1015.22,5,5076.1,Este,6702ffe3-6d53-43f2-bcfc-b83e5377e0c5
7021,2024-09-23 18:27:19,Teléfono,Electrónica,964.61,2,1929.22,Este,72cd0115-4331-4c48-ad8e-a7ae00856283
7022,2025-05-18 16:11:28,Cargador,Accesorios,768.06,1,768.06,Oeste,8bcedbec-a39e-43e4-9a78-fb3211025839
7023,2024-08-24 05:51:55,Tablet,Electrónica,870.8,1,870.8,Este,6939d781-8dc2-46ca-8cd9-b5372d44ecc0
7024,2025-01-12 01:42:43,Teléfono,Electrónica,1469.41,4,5877.64,Este,aa981682-0c1d-4df7-bf1a-2a302a9618b7
7025,2025-05-18 03:30:51,Tablet,Electrónica,560.7,5,2803.5,Oeste,df5e9245-2f5f-45d2-b00c-28b453ba5c17
7026,2025-02-24 15:32:46,Audífonos,Accesorios,580.93,2,1161.86,Norte,d0156f05-eba4-40e4-a3e5-f358f496fc8b
7027,2025-01-03 11:52:54,Bocina,Audio,1486.3,3,4458.9,Sur,1ba51feb-4ece-49aa-8501-ef56d2fe38c9
7028,2025-03-18 08:43:27,Teléfono,Electrónica,79.73,1,79.73,Norte,f6e172bc-1ad6-427e-94cf-b7c24855ec54
7029,2024-08-15 17:57:01,Webcam,Accesorios,1448.93,1,1448.93,Oeste,98a17a01-eeb3-48ff-b0b8-69deb68b1524
7030,2024-10-06 22:29:38,Webcam,Accesorios,1279.7,1,1279.7,Sur,b567c48b-cba6-49d4-8191-7a3bf130107a
7031,2025-03-29 10:51:53,Cargador,Accesorios,408.84,4,1635.36,Sur,126b7eba-1036-46f1-96ad-4ce92db774e0
7032,2024-10-15 04:48:33,Mouse,Accesorios,717.75,2,1435.5,Norte,1f21cfa6-9820-471c-b1d5-6047ea372d60
7033,2025-06-07 02:51:33,Mouse,Accesorios,703.14,2,1406.28,Norte,af8487ca-34d8-47d4-8020-0c226119eb8f
7034,2024-07-07 01:36:42,Monitor,Electrónica,1024.16,4,4096.64,Este,a28a5833-6bb1-41cd-895d-9a202dd205b9
7035,2024-07-10 21:42:17,Bocina,Audio,724.38,4,2897.52,Norte,dab90818-5647-4861-b842-4e72cdccd504
7036,2025-06-16 04:09:02,Teléfono,Electrónica,632.7,5,3163.5,Este,6e169c0a-eb36-49a6-94f2-9415c2b8acd6
7037,2025-03-29 13:48:32,Teléfono,Electrónica,1224.59,3,3673.77,Oeste,f72f7117-a9f9-4e1c-b016-0dccc91e3af2
7038,2025-02-22 11:51:20,Laptop,Electrónica,476.81,2,953.62,Sur,eea121d5-ea19-4eb9-ba93-a46e75a920fa
7039,2024-08-21 10:00:18,Cargador,Accesorios,581.35,5,2906.75,Este,8dba935e-7d34-486e-97e7-9410efbbc4d3
7040,2024-08-01 15:37:03,Tablet,Electrónica,771.41,4,3085.64,Sur,4d35b1b0-297d-4130-967f-7059be1b4b10
7041,2025-04-08 20:34:24,Webcam,Accesorios,812.67,5,4063.35,Norte,f137c215-23a5-4df9-8327-007568ae7d1d
7042,2024-09-11 08:12:12,Monitor,Electrónica,401.12,2,802.24,Este,a28ce83b-6ec2-49e6-a45f-20e2141b41a7
7043,2025-06-02 23:28:40,Bocina,Audio,1384.62,4,5538.48,Sur,a29a5850-645d-4db3-9720-e67e62ceb6e5
7044,2024-08-19 10:30:32,Mouse,Accesorios,828.43,3,2485.29,Sur,95bd7d1b-07c2-4c9b-883b-e03cf2d80a91
7045,2025-02-06 08:19:44,Bocina,Audio,623.16,1,623.16,Centro,59b6312a-a0a4-4665-9c13-0c5c77c21312
7046,2025-05-19 21:48:01,Teclado,Accesorios,198.96,2,397.92,Oeste,d6d883b3-6f5e-4663-b89b-0b90c134e1e3
7047,2025-06-06 04:51:48,Monitor,Electrónica,51.14,4,204.56,Norte,a22f02dc-6c87-4b4a-b718-0901aabfa4cb
7048,2024-10-07 11:46:34,Teléfono,Electrónica,541.52,3,1624.56,Oeste,c173d1f4-e214-4f9a-86b2-6e350ec97435
7049,2025-02-22 15:09:33,Monitor,Electrónica,470.79,1,470.79,Sur,77386525-7383-4358-8442-4af5aab6383e
7050,2024-08-17 02:06:29,Audífonos,Accesorios,897.59,1,897.59,Norte,98c5b6bc-4246-4f12-a09a-762c7b4996c6
7051,2024-07-14 18:07:48,Bocina,Audio,53.44,2,106.88,Oeste,6455603f-fced-4a45-abef-332de8692d8e
7052,2025-06-05 08:34:46,Tablet,Electrónica,89.8,4,359.2,Norte,d8a3c1fe-f09b-4f52-b6cc-695b8307c2fb
7053,2024-11-10 05:24:21,Audífonos,Accesorios,288.12,1,288.12,Oeste,d6a0a064-ba3d-4913-8a9c-681a6c7d2404
7054,2024-11-06 20:29:05,Teléfono,Electrónica,1265.43,1,1265.43,Norte,daf92787-a0eb-434a-a803-ec6c86d4a7bd
7055,2024-12-04 03:41:55,Audífonos,Accesorios,1082.45,4,4329.8,Sur,5bf11fe0-1807-4339-81b7-3d8e6f2ac208
7056,2025-05-16 13:04:02,Audífonos,Accesorios,101.33,1,101.33,Este,8789e6e0-0239-4c77-965e-57c879d3b0ac
7057,2024-07-22 16:58:00,Teléfono,Electrónica,995.4,5,4977.0,Este,efaa580e-358c-4c14-a480-3935f3fa88dc
7058,2024-08-05 21:33:28,Monitor,Electrónica,1088.55,5,5442.75,Sur,b09ae0b2-976a-447b-8ad9-73b6cb5026f7
7059,2024-08-12 09:10:26,Laptop,Electrónica,1084.71,1,1084.71,Norte,3b15dd7d-8b93-47a9-b983-01b959030fd7
7060,2025-04-23 06:11:42,Teclado,Accesorios,543.41,1,543.41,Centro,d494957d-b670-4de7-9ccc-94060fdd0852
7061,2025-04-14 04:17:30,Audífonos,Accesorios,234.19,5,1170.95,Norte,5f127081-b8cc-4489-9006-e424184bacf2
7062,2025-01-30 08:09:02,Audífonos,Accesorios,739.7,2,1479.4,Norte,651c702a-61e3-4edc-984a-a066a7660bb3
7063,2025-03-27 22:36:57,Bocina,Audio,1036.34,2,2072.68,Oeste,619d7528-8248-4a34-9a23-68b259e4a9dd
7064,2024-11-18 14:20:43,Teléfono,Electrónica,1304.54,1,1304.54,Oeste,08aa1a0d-553f-45a0-a209-9261617fb43c
7065,2025-01-16 18:39:02,Monitor,Electrónica,1264.29,4,5057.16,Este,42385384-b472-4da2-a870-ab5197edc727
7066,2024-10-15 09:06:11,Webcam,Accesorios,190.43,3,571.29,Centro,9d51c9db-efd8-4fac-ad9e-385a95e5e170
